page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
285994,Fugue (Tektos) (Earth-616),\/Fugue_(Tektos)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Nov-93,1993.0
246264,Jaime Zimmerman (Earth-616),\/Jaime_Zimmerman_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2.0,Apr-93,1993.0
286761,Laz-Fire (Earth-616),\/Laz-Fire_(Earth-616),Secret Identity,Bad Characters,,No Hair,Female Characters,,Living Characters,2.0,Dec-93,1993.0
555944,Maggie Langella (Earth-616),\/Maggie_Langella_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Mar-93,1993.0
32144,Mali (Earth-616),\/Mali_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2.0,Sep-93,1993.0
70939,Network (Hellbent) (Earth-616),\/Network_(Hellbent)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2.0,May-93,1993.0
419799,Troubleshooter (Earth-616),\/Troubleshooter_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2.0,Apr-93,1993.0
18435,Afterburner (Earth-616),\/Afterburner_(Earth-616),Secret Identity,Bad Characters,,Green Hair,Female Characters,,Living Characters,2.0,Feb-94,1994.0
247348,Lady Trident (Earth-616),\/Lady_Trident_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Jul-94,1994.0
530071,Murder (Sally) (Earth-616),\/Murder_(Sally)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2.0,Aug-94,1994.0
530076,Thera (Shadow Consortium) (Earth-616),\/Thera_(Shadow_Consortium)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,2.0,Sep-94,1994.0
556379,Trieste Rahn (Earth-616),\/Trieste_Rahn_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,2.0,Jan-94,1994.0
13452,Aldebron (Earth-616),\/Aldebron_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,2.0,Dec-95,1995.0
655361,Clash (Earth-616),\/Clash_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2.0,Jun-95,1995.0
121370,Eleven (Rupinski) (Earth-616),\/Eleven_(Rupinski)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Sep-95,1995.0
121373,Four (Eugenix) (Earth-616),\/Four_(Eugenix)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Sep-95,1995.0
340309,Hanna Verschlagen (Earth-616),\/Hanna_Verschlagen_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,2.0,Jan-95,1995.0
655362,Stampede (Earth-616),\/Stampede_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,2.0,Jun-95,1995.0
3811,Angelface (Earth-616),\/Angelface_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,2.0,May-96,1996.0
10129,Boudica Gorman (Earth-616),\/Boudica_Gorman_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2.0,Jul-96,1996.0
18311,Ecliptic (Earth-616),\/Ecliptic_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Female Characters,,Living Characters,2.0,Aug-97,1997.0
531115,Etta Langstrom (Earth-616),\/Etta_Langstrom_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Oct-97,1997.0
238422,Insomnia (Earth-616),\/Insomnia_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2.0,Apr-97,1997.0
16552,Katana (Earth-616),\/Katana_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2.0,Mar-97,1997.0
31365,Pisces (Ecliptic) (Earth-616),\/Pisces_(Ecliptic)_(Earth-616),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,2.0,Aug-97,1997.0
34233,Sari St. Hubbins (Earth-616),\/Sari_St._Hubbins_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,2.0,Oct-97,1997.0
16216,Airborne (Death Squad) (Earth-616),\/Airborne_(Death_Squad)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2.0,Feb-98,1998.0
250552,Angela Bradford (Earth-616),\/Angela_Bradford_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2.0,Sep-98,1998.0
15978,Yvette Diamonde (Earth-616),\/Yvette_Diamonde_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,Homosexual Characters,Living Characters,2.0,Jan-98,1998.0
16230,Astarte (Earth-616),\/Astarte_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2.0,Aug-99,1999.0
91911,Christina Carr (Earth-616),\/Christina_Carr_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,2.0,Sep-99,1999.0
18300,Fizgig (Earth-616),\/Fizgig_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Oct-99,1999.0
18287,Ingot (Earth-616),\/Ingot_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Oct-99,1999.0
16198,Iron Maiden (Gene Nation) (Earth-616),\/Iron_Maiden_(Gene_Nation)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2.0,Apr-99,1999.0
16416,Mariah Ellenthorpe (Earth-616),\/Mariah_Ellenthorpe_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2.0,Feb-99,1999.0
16519,Junction (Earth-616),\/Junction_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,2.0,Nov-00,2000.0
682147,Ms Fortune (Earth-616),\/Ms_Fortune_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Apr-00,2000.0
642337,Tabitha Gance (Earth-616),\/Tabitha_Gance_(Earth-616),Public Identity,Bad Characters,Red Eyes,Blond Hair,Female Characters,,Living Characters,2.0,Feb-00,2000.0
26399,Belinda Mathius (Earth-616),\/Belinda_Mathius_(Earth-616),No Dual Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,Dec-03,2003.0
16873,Paradise (Earth-616),\/Paradise_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2.0,Feb-04,2004.0
557492,Betty Sumitro (Earth-616),\/Betty_Sumitro_(Earth-616),No Dual Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Living Characters,2.0,Jun-05,2005.0
697493,Lyudmila Antonovna Kudrin (Earth-616),\/Lyudmila_Antonovna_Kudrin_(Earth-616),Public Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,2.0,Mar-05,2005.0
557587,Rose Red (Earth-616),\/Rose_Red_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2.0,Dec-05,2005.0
242099,Sashenka Popova (Earth-616),\/Sashenka_Popova_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2.0,Jan-05,2005.0
547060,Abbess Horror (Earth-616),\/Abbess_Horror_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,2.0,Dec-06,2006.0
244319,Extermina (Earth-616),\/Extermina_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,,Deceased Characters,2.0,Oct-06,2006.0
655022,Ginny Baker (Earth-616),\/Ginny_Baker_(Earth-616),Public Identity,Bad Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,2.0,Feb-06,2006.0
430612,Whiplash (Thunderbolts) (Earth-616),\/Whiplash_(Thunderbolts)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2.0,Sep-06,2006.0
605108,Daisy (Villain) (Earth-616),\/Daisy_(Villain)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,2.0,Jun-07,2007.0
631749,Miss Diaz (Earth-616),\/Miss_Diaz_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,2.0,Feb-07,2007.0
555736,Sandra Morgan (Earth-616),\/Sandra_Morgan_(Earth-616),,Bad Characters,Brown Eyes,White Hair,Female Characters,,Living Characters,2.0,Dec-08,2008.0
682479,Mrs. Zeke (Earth-616),\/Mrs._Zeke_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,2.0,Jan-09,2009.0
188942,Unum (Earth-616),\/Unum_(Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Female Characters,,Living Characters,2.0,Feb-09,2009.0
748324,Lamia (Olympian) (Earth-616),\/Lamia_(Olympian)_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,2.0,Jan-10,2010.0
423025,Natalia Romanova (Dr Bong Clone) (Earth-616),\/Natalia_Romanova_(Dr_Bong_Clone)_(Earth-616),,Bad Characters,Green Eyes,Auburn Hair,Female Characters,,Deceased Characters,2.0,Nov-10,2010.0
566146,Aqwen (Earth-616),\/Aqwen_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,2.0,Nov-11,2011.0
427338,Paula Crane (Earth-616),\/Paula_Crane_(Earth-616),,Bad Characters,,Grey Hair,Female Characters,,Living Characters,2.0,Mar-11,2011.0
487110,Sally Roland (Earth-616),\/Sally_Roland_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Red Hair,Female Characters,,Deceased Characters,2.0,Nov-11,2011.0
440187,Xirdal (Earth-616),\/Xirdal_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,No Hair,Female Characters,,Deceased Characters,2.0,Jan-11,2011.0
15979,Arlise (Katar) (Earth-616),\/Arlise_(Katar)_(Earth-616),Secret Identity,Bad Characters,,No Hair,Female Characters,,Living Characters,2.0,,
559215,Blow Dryer (Earth-616),\/Blow_Dryer_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,2.0,,
400303,Elizabeth Lockhart (Earth-616),\/Elizabeth_Lockhart_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,2.0,,
507918,Erishkigal (Deviant) (Earth-616),\/Erishkigal_(Deviant)_(Earth-616),,Bad Characters,Red Eyes,,Female Characters,,Living Characters,2.0,,
579660,Lilith Moll (Earth-616),\/Lilith_Moll_(Earth-616),Public Identity,Bad Characters,,Auburn Hair,Female Characters,,Living Characters,2.0,,
750965,Sheath (Earth-616),\/Sheath_(Earth-616),Secret Identity,Bad Characters,,Green Hair,Female Characters,,Living Characters,2.0,,
653869,Joanie (LMD) (Earth-616),\/Joanie_(LMD)_(Earth-616),No Dual Identity,Bad Characters,,Auburn Hair,Female Characters,,Living Characters,2.0,,
663458,Kaldera (Earth-616),\/Kaldera_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,2.0,,
726011,Marci Camp (Earth-616),\/Marci_Camp_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,,Female Characters,,Living Characters,2.0,,
670234,Ororo Munroe (Revenant) (Earth-616),\/Ororo_Munroe_(Revenant)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,2.0,,
715284,Snaggi (Earth-616),\/Snaggi_(Earth-616),No Dual Identity,Bad Characters,Yellow Eyes,Black Hair,Female Characters,,Living Characters,2.0,,
704480,Stella Webb (Earth-616),\/Stella_Webb_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Deceased Characters,2.0,,
642934,Lil (Earth-616),\/Lil_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Oct-39,1939.0
638958,Lola (Earth-616),\/Lola_(Earth-616),No Dual Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Dec-39,1939.0
442133,Jane Bradley (Earth-616),\/Jane_Bradley_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Sep-40,1940.0
454784,Dame Kackle (Earth-616),\/Dame_Kackle_(Earth-616),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,1.0,Aug-41,1941.0
452906,Hag (Human Torch Foe) (Earth-616),\/Hag_(Human_Torch_Foe)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,May-41,1941.0
456955,N-4 (Earth-616),\/N-4_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Sep-41,1941.0
455364,Rathia (Earth-616),\/Rathia_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Sep-41,1941.0
466569,Countess Mara (Earth-616),\/Countess_Mara_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jan-42,1942.0
474737,Inga von Leche (Earth-616),\/Inga_von_Leche_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Jun-42,1942.0
480255,Matilda (Nowhere) (Earth-616),\/Matilda_(Nowhere)_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Female Characters,,Living Characters,1.0,Aug-42,1942.0
487749,Elinor von Drei (Earth-616),\/Elinor_von_Drei_(Earth-616),No Dual Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Jun-43,1943.0
485919,Madam Satan (Earth-616),\/Madam_Satan_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Mar-43,1943.0
492778,White Vampire (Earth-616),\/White_Vampire_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Dec-43,1943.0
499763,Anna Frankenstein (Earth-616),\/Anna_Frankenstein_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,1.0,Jun-44,1944.0
500665,Mistress of Death (Earth-616),\/Mistress_of_Death_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Deceased Characters,1.0,Aug-44,1944.0
492721,Princess Ramasi (Earth-616),\/Princess_Ramasi_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Jan-44,1944.0
493576,Wisp (Earth-616),\/Wisp_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Mar-44,1944.0
505654,Cat Woman (Earth-616),\/Cat_Woman_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Mar-45,1945.0
507732,Cat-Woman (Earth-616),\/Cat-Woman_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Apr-45,1945.0
510376,Chiquita Tarantula (Earth-616),\/Chiquita_Tarantula_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Jul-45,1945.0
510090,Lorelei Riciardi (Earth-616),\/Lorelei_Riciardi_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Jun-45,1945.0
709120,Martha Prentice (Earth-616),\/Martha_Prentice_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Dec-45,1945.0
15947,Vixen (Miss America Foe) (Earth-616),\/Vixen_(Miss_America_Foe)_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Nov-45,1945.0
521140,Elena King (Earth-616),\/Elena_King_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Sep-46,1946.0
519588,Mona Welles (Earth-616),\/Mona_Welles_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Jul-46,1946.0
521763,Morla (Earth-616),\/Morla_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Sep-46,1946.0
521360,Queen of Crime (Earth-616),\/Queen_of_Crime_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Sep-46,1946.0
754771,Jane Newell (Earth-616),\/Jane_Newell_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Mar-47,1947.0
754852,Lydia Kenny (Earth-616),\/Lydia_Kenny_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,May-47,1947.0
527203,Sparkles Labelle (Earth-616),\/Sparkles_Labelle_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Oct-47,1947.0
754945,Starra (Earth-616),\/Starra_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Dec-47,1947.0
530046,White Flower (Earth-616),\/White_Flower_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Dec-47,1947.0
754862,Yvette Bourbon (Earth-616),\/Yvette_Bourbon_(Earth-616),Secret Identity,Bad Characters,,White Hair,Female Characters,,Deceased Characters,1.0,Jun-47,1947.0
536141,Doctor Demise (Earth-616),\/Doctor_Demise_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Sep-48,1948.0
530990,Lenora Moore (Earth-616),\/Lenora_Moore_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Apr-48,1948.0
556172,Joya (Earth-616),\/Joya_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Sep-49,1949.0
548362,Prunella Hawkins (Earth-616),\/Prunella_Hawkins_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Female Characters,,Living Characters,1.0,Jan-49,1949.0
558814,Belle Raven (Earth-616),\/Belle_Raven_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jun-50,1950.0
577681,Madame la Morte (Earth-616),\/Madame_la_Morte_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Jun-51,1951.0
572748,Ossawa (Earth-616),\/Ossawa_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Mar-51,1951.0
577883,Serpent (1950s) (Earth-616),\/Serpent_(1950s)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Aug-51,1951.0
298178,Sylvia Corpo (Earth-616),\/Sylvia_Corpo_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Oct-51,1951.0
46812,Rhode (Earth-616),\/Rhode_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1.0,Feb-52,1952.0
625814,Bloody Mary (Earth-616),\/Bloody_Mary_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Apr-54,1954.0
637889,Flame Witch (Earth-616),\/Flame_Witch_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Dec-54,1954.0
630441,Hangnam Hannah (Earth-616),\/Hangnam_Hannah_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-54,1954.0
13230,Lupa Lupoff (Earth-616),\/Lupa_Lupoff_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,1.0,Feb-54,1954.0
623023,Mamalu (Earth-616),\/Mamalu_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Feb-54,1954.0
628371,Queen of the Sub-Sea Realm (Earth-616),\/Queen_of_the_Sub-Sea_Realm_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Deceased Characters,1.0,Jun-54,1954.0
629350,Red Poppy (Earth-616),\/Red_Poppy_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-54,1954.0
446835,Miss King (Earth-616),\/Miss_King_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1.0,Sep-67,1967.0
250996,Lynx (Old West) (Earth-616),\/Lynx_(Old_West)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,May-70,1970.0
298189,Agatha Timly (Earth-616),\/Agatha_Timly_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,May-72,1972.0
57050,Sister Saint (Earth-616),\/Sister_Saint_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Apr-74,1974.0
625959,Alhambra (Akbitana) (Earth-616),\/Alhambra_(Akbitana)_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-75,1975.0
77220,Desinna (Earth-616),\/Desinna_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,1.0,Jan-75,1975.0
663356,Doctor Kurarkill (Earth-616),\/Doctor_Kurarkill_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Oct-75,1975.0
705990,Omell (Earth-616),\/Omell_(Earth-616),No Dual Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Mar-75,1975.0
705736,Salome (Khauran) (Earth-616),\/Salome_(Khauran)_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,1.0,Apr-75,1975.0
727249,Harmony Killdragon (Earth-616),\/Harmony_Killdragon_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jan-77,1977.0
246370,Michelle Warkworth (Earth-616),\/Michelle_Warkworth_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Aug-77,1977.0
560633,Sombra (Earth-616),\/Sombra_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Mar-78,1978.0
29878,Jean Grey (Lady Grey) (Earth-616),\/Jean_Grey_(Lady_Grey)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,1.0,Sep-79,1979.0
72930,Centauria (Microverse) (Earth-616),\/Centauria_(Microverse)_(Earth-616),Public Identity,Bad Characters,,Blue Hair,Female Characters,,Deceased Characters,1.0,Nov-81,1981.0
745290,Delia Childress (Earth-616),\/Delia_Childress_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Feb-81,1981.0
388557,Glazier (Earth-616),\/Glazier_(Earth-616),,Bad Characters,,White Hair,Female Characters,,Living Characters,1.0,Aug-81,1981.0
100729,Livilla (Earth-616),\/Livilla_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Apr-81,1981.0
251294,Clothilde (Earth-616),\/Clothilde_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Mar-82,1982.0
282044,Anne (Mutant) (Earth-616),\/Anne_(Mutant)_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,1.0,Jan-83,1983.0
86570,Elata (Earth-616),\/Elata_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,1.0,Jan-83,1983.0
558058,Elsie Carson (Earth-616),\/Elsie_Carson_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Apr-83,1983.0
604042,Iraina (Earth-616),\/Iraina_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,May-83,1983.0
462270,Harpy (Earth-616),\/Harpy_(Earth-616),,Bad Characters,,Yellow Hair,Female Characters,,Living Characters,1.0,Dec-85,1985.0
253627,Josie Beller (Earth-616),\/Josie_Beller_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Sep-85,1985.0
441056,False Titania (Earth-616),\/False_Titania_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Feb-87,1987.0
442339,Girthrrud (Earth-616),\/Girthrrud_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Jul-87,1987.0
444760,My sweet (Earth-616),\/My_sweet_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Dec-87,1987.0
14602,Paris Seville (Earth-616),\/Paris_Seville_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,1.0,Mar-87,1987.0
494128,Elyse Nelson (Earth-616),\/Elyse_Nelson_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Apr-88,1988.0
579224,Glynis Oliver (Earth-616),\/Glynis_Oliver_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Oct-88,1988.0
18788,Intuition (Earth-616),\/Intuition_(Earth-616),Secret Identity,Bad Characters,Black Eyes,No Hair,Female Characters,,Living Characters,1.0,Oct-88,1988.0
126807,Smell (Earth-616),\/Smell_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Oct-88,1988.0
18763,Touch (Earth-616),\/Touch_(Earth-616),Secret Identity,Bad Characters,,Bald,Female Characters,,Living Characters,1.0,Oct-88,1988.0
579215,Vanna White (Earth-616),\/Vanna_White_(Earth-616),No Dual Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Oct-88,1988.0
116225,Amber D\u2019Alexis (Earth-616),\/Amber_D%E2%80%99Alexis_(Earth-616),,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,Aug-89,1989.0
289402,Crab (Earth-616),\/Crab_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Feb-89,1989.0
27137,Zhilla Char (Earth-616),\/Zhilla_Char_(Earth-616),Secret Identity,Bad Characters,,Green Hair,Female Characters,,Living Characters,1.0,Feb-89,1989.0
16995,Brigitte Lahti (Earth-616),\/Brigitte_Lahti_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,1.0,May-90,1990.0
34054,Cooter (Earth-616),\/Cooter_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Sep-90,1990.0
579039,Firefly (Shroud Foe) (Earth-616),\/Firefly_(Shroud_Foe)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jul-90,1990.0
116248,Handsaw (Power Tools) (Earth-616),\/Handsaw_(Power_Tools)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Feb-90,1990.0
395579,Ruby (Ravens) (Earth-616),\/Ruby_(Ravens)_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Aug-90,1990.0
400054,Avandalia (Earth-616),\/Avandalia_(Earth-616),,Bad Characters,White Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Feb-91,1991.0
558077,Cassandra Romulus (Earth-616),\/Cassandra_Romulus_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Apr-91,1991.0
16358,Chimera (Femizons) (Earth-616),\/Chimera_(Femizons)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Aug-91,1991.0
243529,Haag (Deviant) (Earth-616),\/Haag_(Deviant)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Nov-91,1991.0
